Job Title,Company,Location,Salary,Description,Communication,Programming,Management
Software Engineer,Small,East,275000.0,"Provide field engineering (sensor and communications integration, networking, software development) support, assistance, and guidance to armed forces members.&hellip;
Skills: TCP, Azure, Rust, Go, Java",0,0,0
Software Engineer,Small,East,162500.0,"CS1: 3+ years experience in software design/dev/test + BS in relevant field (reduced to 1+ years with a MS, increased to 7+ years without a BS).&hellip;
Skills: Management, C++, C, GitLab, Python",0,1,1
Other,Small,East,95000.0,"Computer Science and engineering mindset, understanding and utilizing concepts and theory to solve practical problems. NET framework and coding in C# for .&hellip;
Skills: SSO, Computer science, CSS, Relational databases, Visual Studio",0,0,0
Software Engineer,Small,East,109000.0,"This integration will enhance the merged company’s set of technical capabilities, mission expertise, and contract presence for intelligence community customers.&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, MongoDB",0,1,0
Software Engineer,Small,East,95000.0,"Utilize modern software development tools in an agile environment to design, develop, integrate, and test software solutions for the Aegis Display Subsystem.&hellip;
Skills: Computer science, Writing skills, Java, C++, Linux",1,1,0
Software Engineer,Small,East,117500.0,"Associates Degree or higher in the Information Technology/Cyber Security or any related technical field. Write clean, functional code on the front- and/or back…&hellip;
Skills: CI/CD, Management, Software troubleshooting, React, Git",0,1,1
Software Engineer,Small,East,148000.0,"Analyze user needs and develop software solutions, applying principles and techniques of computer science, engineering, and mathematical analysis.&hellip;
Skills: NIST standards, Software development, SDLC",0,0,0
Software Engineer,Small,East,135000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: CSS, System design, Databases, JavaScript, Software development",0,0,0
Software Engineer,Small,East,151500.0,"Ability to take requirements and develop test completion criteria to verify end-to-end requirements, perform exploratory test cases, design and develop test…&hellip;
Skills: Jira, CI/CD, Test automation, Selenium, Git",0,1,0
Software Engineer,Small,East,135000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: CSS, System design, Databases, JavaScript, Software development",0,0,0
Software Developer,Small,East,145000.0,"Bachelor's degree in Computer Science, Software Engineering or relevant field or equivalent work experience. This company will provide a relocation package for…&hellip;
Skills: Computer science, Data structures, ERP systems, Microsoft SQL Server, .NET",0,0,0
Software Engineer,Small,East,190000.0,"Our teammates on the program provide expert, onsite support in research and development of software designed to exploit vulnerabilities of adversary technology,…&hellip;
Skills: Operating systems, Software deployment, C++, C, Software development",0,1,0
Software Engineer,Small,East,193000.0,"Provides specific guidance to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: CI/CD, System design, Git, MongoDB, Java",0,1,0
Software Engineer,Small,East,167500.0,"Participate in proposal preparation and analyze product specifications to develop software designs. Expertise in embedded software design, architecture, and…&hellip;
Skills: FPGA, Process improvement, C++, Docker, C",0,1,0
Software Engineer,Small,East,133000.0,"Manage and administer SharePoint environments, including design, implementation, and maintenance of SharePoint sites and sub-sites. Top Secret SCI + Polygraph.&hellip;
Skills: Microsoft SQL Server, Application development, Analysis skills, Scripting, SharePoint",0,0,0
Software Engineer,Small,East,109000.0,"This integration will enhance the merged company’s set of technical capabilities, mission expertise, and contract presence for intelligence community customers.&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, MongoDB",0,1,0
Software Engineer,Small,East,130000.0,"Collaborating with software engineers to develop effective strategies and test cases. Able to clearly communicate technical issues and ideas orally and written…&hellip;
Skills: Management, JUnit, Test automation, Selenium, Git",0,0,1
Software Engineer,Small,East,100000.0,"New development uses Python to make calls to external programs and interface with Jenkins's continuous integration/continuous delivery (CI/CD) jobs and…&hellip;
Skills: CI/CD, Elasticsearch, Microsoft Office, Django, Ruby",0,1,1
Software Engineer,Small,East,109000.0,"This integration will enhance the merged company’s set of technical capabilities, mission expertise, and contract presence for intelligence community customers.&hellip;
Skills: Jira, CI/CD, Data mining, Kubernetes, MongoDB",0,1,0
Software Engineer,Small,East,180000.0,"System users, requirements owners, and developmental contractors. Participates in government oversight of contractor for:&hellip;
Skills: CI/CD, SAFe, Kubernetes, Kanban, Docker",0,1,0
Software Engineer,Small,East,69000.0,"3+ years of software development or engineering serving in a Full-Stack Developer capacity or similar role. Have 180 days of military service or fewer remaining…&hellip;
Skills: Node.js, React, Analysis skills, Software development, AI",0,0,0
Software Developer,Small,East,102000.0,"Bachelor’s degree in computer science, or a related field (or equivalent work experience). You will work closely with front-end developers, project managers,…&hellip;
Skills: Computer science, Node.js, CSS, Software troubleshooting, MongoDB",0,0,0
Software Engineer,Small,East,120000.0,"Bachelor's degree in a technical discipline. Experience in java/front end development. U.S citizenship required (green card holders and permanent residents are…&hellip;
Skills: Jira, Java, Application development, Analysis skills, Confluence",0,1,0
Other,Small,East,87500.0,"Bachelor’s degree in computer science, Software Engineering, or a related field (or equivalent experience). You will collaborate with cross-functional teams to…&hellip;
Skills: Computer science, Software troubleshooting, React, Web development, Relational databases",0,1,0
Software Engineer,Small,East,227500.0,"Experience with software components of system design to include hardware / software trade-offs, software reuse, and use of open source software and/or…&hellip;
Skills: System design, DoD experience, Analysis skills, Math, Computer hardware",0,0,0
Software Engineer,Small,East,109000.0,"Provides specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf …&hellip;
Skills: Jira, Elasticsearch, Data mining, Node.js, Bootstrap",0,1,0
Software Engineer,Small,East,166500.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: CSS, React, System design, JavaScript, REST",0,0,0
Software Engineer,Small,East,98000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: Jira, CI/CD, Elasticsearch, Node.js, React",0,1,0
Software Engineer,Small,East,152000.0,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.&hellip;
Skills: CI/CD, Elasticsearch, System design, Microsoft Office, Django",0,1,1
Software Engineer,Small,East,185000.0,"Implements CI/CD-based application development methodology using tools such as Jenkins/TFS/PowerShell, as well as working with customers to ensure smooth and…&hellip;
Skills: CI/CD, Azure, LAN, Microsoft SQL Server, Microsoft Office",0,1,1
Software Engineer,Small,East,127500.0,"Your daily responsibilities will be to develop and design web applications and provide maintenance support. Applies knowledge of computer hardware and software,…&hellip;
Skills: Jira, CI/CD, ASP.NET, Oracle, MVC",0,1,0
Software Engineer,Small,East,157500.0,"Work with government stakeholders design, develop, integrate, and test solutions for complex technical requirements. Developer tools such as VSCode and Postman.&hellip;
Skills: Authentication, Cloud infrastructure, Cloud architecture, Ansible, Google Cloud Platform",0,0,0
Software Engineer,Small,East,207500.0,"Bachelor's Degree in Computer Science, Analytics, Mathematics, or related technical field. Leading the design and development of frameworks and suites of tools…&hellip;
Skills: Jira, Authentication, Computer science, Elasticsearch, Node.js",0,1,0
